DISCOVERER S/T-MAXX,DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT285,75,R16,LT285/75R16,LT285,75,R16,,,,
DISCOVERER S/T-MAXX,DISCOVERER STMAXX,/image/img032.jpg,Discoverer STMAXX 特有的 Armor-Tek3 盔甲科技与两重排石功能，带来更强大的动力与抓地力，让您从容迎战各种极端路况。,/stmaxx_detail.htm,LT235,85,R16,LT235/85R16,LT235,85,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,275,55,R20,275/55R20,275,55,R20,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,235,65,R17,235/65R17,235,65,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,245,65,R17,245/65R17 ,245,65,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,275,65,R18,275/65R18 ,275,65,R18,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT265,65,R17,LT265/65R17,LT265,65,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT275,65,R18,LT275/65R18,LT275,65,R18,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,215,70,R16,215/70R16,215,70,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,225,70,R16,225/70R16 ,225,70,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,235,70,R16,235/70R16 ,235,70,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT245,70,R16,LT245/70R16,LT245,70,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT265,70,R16,LT265/70R16,LT265,70,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT265,70,R17,LT265/70R17,LT265,70,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT285,70,R17,LT285/70R17,LT285,70,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT315,70,R17,LT315/70R17,LT315,70,R17,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT225,75,R16,LT225/75R16,LT225,75,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT245,75,R16,LT245/75R16 ,LT245,75,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT265,75,R16,LT265/75R16,LT265,75,R16,,,,
DISCOVERER A/T3,DISCOVERER AT3,/image/img033.jpg,Discoverer AT3 是固铂轮胎全新推出的一款完美兼备优异公路驾驶与野外能力的全路况轮胎。全时全能，完美护航您的每次旅程。,/at3_detail.htm,LT285,75,R16,LT285/75R16,LT285,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,30X9.50,,R15LT,30X9.50R15LT,30X9.50,,R15LT,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,31X10.50,,R15LT,31X10.50R15LT,31X10.50,,R15LT,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,275,55,R20,275/55R20,275,55,R20,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,235,65,R17,235/65R17,235,65,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,245,65,R17,245/65R17,245,65,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,265,65,R17,265/65R17,265,65,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT275,65,R18,LT275/65R18,LT275,65,R18,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,205,70,R15,205/70R15,205,70,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,225,70,R15,225/70R15,225,70,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,265,70,R15,265/70R15,265,70,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,215,70,R16,215/70R16,215,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,225,70,R16,225/70R16,225,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,235,70,R16,235/70R16,235,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,245,70,R16,245/70R16,245,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,255,70,R16,255/70R16,255,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,265,70,R16,265/70R16,265,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,265,70,R18,265/70R18,265,70,R18,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT305,70,R16,LT305/70R16,LT305,70,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT265,70,R17,LT265/70R17,LT265,70,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT275,70,R17,LT275/70R17,LT275,70,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT285,70,R17,LT285/70R17,LT285,70,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT315,70,R17,LT315/70R17,LT315,70,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,215,75,R15,215/75R15,215,75,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,225,75,R15,225/75R15,225,75,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,235,75,R15,235/75R15,235,75,R15,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,225,75,R16,225/75R16,225,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,235,75,R16,235/75R16,235,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,245,75,R16,245/75R16,245,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,265,75,R16,265/75R16,265,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT285,75,R16,LT285/75R16,LT285,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT315,75,R16,LT315/75R16,LT315,75,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT235,80,R17,LT235/80R17,LT235,80,R17,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT215,85,R16,LT215/85R16,LT215,85,R16,,,,
"Discoverer
 ATR",DISCOVERER ATR,/image/img034.jpg,Discoverer ATR 再公路驾驶和越野行车的需求之间达成了完美的平衡。独特的内部结构，形成了均匀的接地面，带来均匀磨耗。,/atr_detail.htm,LT235,85,R16,LT235/85R16,LT235,85,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,31x10.50,,R15LT,31x10.50R15LT,31x10.50,,R15LT,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,265,65,R17,265/65R17,265,65,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,225,65,R17,225/65R17,225,65,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,235,65,R17,235/65R17,235,65,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,245,65,R17,245/65R17,245,65,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,275,65,R17,275/65R17,275,65,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,265,70,R16,265/70R16,265,70,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,245,70,R16,245/70R16,245,70,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,225,70,R16,225/70R16,225,70,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,205,70,R15,205/70R15,205,70,R15,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,215,70,R15,215/70R15,215,70,R15,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,LT265,70,R17,LT265/70R17 ,LT265,70,R17,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,LT235,70,R16,LT235/70R16,LT235,70,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,235,75,R15,235/75R15,235,75,R15,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,LT215,75,R15,LT215/75R15,LT215,75,R15,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,LT245,75,R16,LT245/75R16,LT245,75,R16,,,,
Discoverer ATS,DISCOVERER ATS,/image/img035.jpg,固铂纵横者（ATS）是首款由固铂轮胎亚太区技术研发中心自主设计研发的全路况越野轮胎。独特的SUV和LT花纹设计，确保了轮胎在各种道路环境下卓越的操控性能。并且，胎面花纹采用了优化音频设计，有效降低轮胎行使噪音。,/ats_detail.htm,LT265,75,R16,LT265/75R16 ,LT265,75,R16,,,,
